GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2018/11/20-16:29:06:60,9,0.94,31.05100967,-97.45929333,156.2,28.25277444,56.84,Data Log,TRUE
2018/11/20-16:29:06:70,9,0.94,31.05100967,-97.45929333,156.1,28.25277444,56.84,,
2018/11/20-16:29:06:80,9,0.94,31.0510235,-97.45926867,156,28.25791889,56.83,,
2018/11/20-16:29:06:90,9,0.94,31.05103733,-97.45924367,155.9,28.27078,57.02,,
2018/11/20-16:29:07:00,9,0.94,31.05105117,-97.45921883,155.9,28.24402889,57.1,,
2018/11/20-16:29:07:10,9,0.94,31.051065,-97.459194,155.8,28.31502222,57.22,,
2018/11/20-16:29:07:20,10,0.94,31.05107867,-97.45916883,155.7,28.33662889,57.38,,
2018/11/20-16:29:07:30,10,0.85,31.0510925,-97.45914383,155.6,28.31347889,57.37,,
2018/11/20-16:29:07:40,10,0.85,31.05110617,-97.45911883,155.5,28.34383111,57.45,,
2018/11/20-16:29:07:50,10,0.85,31.05111983,-97.45909383,155.5,28.33045556,57.57,,
2018/11/20-16:29:07:60,10,0.85,31.0511335,-97.45906867,155.4,28.35514889,57.58,,
2018/11/20-16:29:07:70,10,0.85,31.05114717,-97.4590435,155.3,28.37727,57.78,,
2018/11/20-16:29:07:80,10,0.85,31.05116067,-97.45901833,155.3,28.40916556,57.88,,
2018/11/20-16:29:07:90,10,0.85,31.05117417,-97.45899317,155.2,28.37264,58.07,,
2018/11/20-16:29:08:00,10,0.85,31.05118767,-97.45896783,155.2,28.44157556,58.06,,
2018/11/20-16:29:08:10,10,0.85,31.05120117,-97.4589425,155.1,28.43385889,58.2,,
2018/11/20-16:29:08:20,10,0.85,31.05121467,-97.45891717,155.1,28.45855222,58.16,,
2018/11/20-16:29:08:30,10,0.85,31.05122817,-97.458892,155,28.42614222,58.18,,
2018/11/20-16:29:08:40,10,0.85,31.05124167,-97.45886667,155,28.44157556,58.27,,
2018/11/20-16:29:08:50,10,0.85,31.05125517,-97.45884117,154.9,28.46935556,58.42,,
2018/11/20-16:29:08:60,10,0.85,31.0512685,-97.45881583,154.9,28.50176556,58.34,,
2018/11/20-16:29:08:70,10,0.85,31.051282,-97.45879033,154.8,28.55012333,58.38,,
2018/11/20-16:29:08:80,10,0.85,31.0512955,-97.45876483,154.8,28.51359778,58.4,,
2018/11/20-16:29:08:90,10,0.85,31.051309,-97.4587395,154.8,28.50382333,58.41,,
2018/11/20-16:29:09:00,10,0.85,31.05132233,-97.458714,154.7,28.51154,58.38,,
2018/11/20-16:29:09:10,10,0.85,31.05133583,-97.4586885,154.7,28.58459111,58.41,,
2018/11/20-16:29:09:20,10,0.85,31.05134933,-97.458663,154.6,28.57275889,58.4,,
2018/11/20-16:29:09:30,10,0.85,31.05136283,-97.45863767,154.6,28.57378778,58.4,,
2018/11/20-16:29:09:40,10,0.85,31.05137633,-97.45861217,154.6,28.59025,58.37,,
2018/11/20-16:29:09:50,10,0.85,31.05138983,-97.45858667,154.6,28.55835444,58.43,,
2018/11/20-16:29:09:60,10,0.85,31.05140333,-97.45856117,154.6,28.64015111,58.38,,
2018/11/20-16:29:09:70,10,0.85,31.051417,-97.45853567,154.5,28.62111667,58.3,,
2018/11/20-16:29:09:80,10,0.85,31.0514305,-97.45851017,154.5,28.62317444,58.34,,
2018/11/20-16:29:09:90,10,0.85,31.051444,-97.4584845,154.5,28.64889667,58.4,,
2018/11/20-16:29:10:00,10,0.85,31.0514575,-97.458459,154.5,28.62729,58.3,,
2018/11/20-16:29:10:10,10,0.85,31.051471,-97.4584335,154.5,28.60979889,58.46,,
2018/11/20-16:29:10:20,10,0.85,31.05148467,-97.458408,154.4,28.64941111,58.29,,
2018/11/20-16:29:10:30,10,0.85,31.05149817,-97.4583825,154.4,28.54086333,58.27,,
2018/11/20-16:29:10:40,10,0.85,31.05151167,-97.458357,154.4,28.63912222,58.33,,
2018/11/20-16:29:10:50,10,0.85,31.05152517,-97.4583315,154.4,28.61700111,58.35,,
2018/11/20-16:29:10:60,10,0.85,31.05153883,-97.458306,154.4,28.59385111,58.29,,
2018/11/20-16:29:10:70,10,0.85,31.05155217,-97.4582805,154.4,28.53366111,58.4,,
2018/11/20-16:29:10:80,10,0.85,31.05156567,-97.45825517,154.4,28.49353444,58.25,,
2018/11/20-16:29:10:90,10,0.85,31.05157917,-97.45822983,154.4,28.46009556,58.42,,
2018/11/20-16:29:11:00,10,0.85,31.051593,-97.45820433,154.4,28.69571111,57.75,,
2018/11/20-16:29:11:10,10,0.85,31.0516065,-97.45817883,154.3,28.53469,58.26,,
2018/11/20-16:29:11:20,10,0.85,31.05162,-97.45815333,154.3,28.51719889,58.55,,
2018/11/20-16:29:11:30,10,0.85,31.05163333,-97.458128,154.3,28.47244222,58.31,,
2018/11/20-16:29:11:40,10,0.85,31.05164683,-97.45810267,154.3,28.40196333,58.34,,
2018/11/20-16:29:11:50,10,0.85,31.05166017,-97.45807717,154.3,28.54446444,58.57,,
2018/11/20-16:29:11:60,10,0.85,31.05167367,-97.45805167,154.3,28.48890444,58.44,,
2018/11/20-16:29:11:70,10,0.85,31.051687,-97.45802633,154.3,28.37624111,58.41,,
2018/11/20-16:29:11:80,10,0.85,31.05170033,-97.458001,154.3,28.35669222,58.56,,
2018/11/20-16:29:11:90,10,0.85,31.05171367,-97.45797567,154.3,28.38344333,58.58,,
2018/11/20-16:29:12:00,10,0.85,31.051727,-97.45795017,154.3,28.39733333,58.67,,
2018/11/20-16:29:12:10,10,0.85,31.05174033,-97.45792483,154.3,28.32068111,58.62,,
2018/11/20-16:29:12:20,10,0.85,31.0517535,-97.4578995,154.3,28.29804556,58.61,,
2018/11/20-16:29:12:30,10,0.85,31.05176683,-97.45787433,154.3,28.25226,58.64,,
2018/11/20-16:29:12:40,10,0.85,31.05178,-97.457849,154.3,28.24145667,58.56,,
2018/11/20-16:29:12:50,10,0.85,31.05179333,-97.45782367,154.3,28.27129444,58.65,,
2018/11/20-16:29:12:60,10,0.85,31.0518065,-97.4577985,154.3,28.22396556,58.71,,
2018/11/20-16:29:12:70,10,0.85,31.05181983,-97.45777333,154.3,28.14782778,58.61,,
2018/11/20-16:29:12:80,10,0.85,31.051833,-97.457748,154.3,28.18898333,58.61,,
2018/11/20-16:29:12:90,10,0.85,31.05184617,-97.45772283,154.3,28.15966,58.62,,
2018/11/20-16:29:13:00,10,0.85,31.0518595,-97.45769767,154.3,28.14371222,58.58,,
2018/11/20-16:29:13:10,10,0.85,31.05187267,-97.4576725,154.3,28.10821556,58.65,,
2018/11/20-16:29:13:20,10,0.85,31.05188583,-97.4576475,154.3,28.07580556,58.69,,
2018/11/20-16:29:13:30,10,0.85,31.05189883,-97.45762233,154.3,28.0578,58.69,,
2018/11/20-16:29:13:40,10,0.85,31.051912,-97.457597,154.3,28.05677111,58.7,,
2018/11/20-16:29:13:50,10,0.85,31.051925,-97.45757183,154.3,28.06808889,58.85,,
2018/11/20-16:29:13:60,10,0.85,31.05193817,-97.45754683,154.3,27.99555222,58.63,,
2018/11/20-16:29:13:70,10,0.85,31.05195133,-97.45752183,154.3,27.98269111,58.66,,
2018/11/20-16:29:13:80,10,0.85,31.0519645,-97.45749683,154.3,27.97034444,58.7,,
2018/11/20-16:29:13:90,10,0.85,31.0519775,-97.45747167,154.3,27.96880111,58.72,,
2018/11/20-16:29:14:00,10,0.85,31.0519905,-97.45744667,154.2,27.95696889,58.71,,
2018/11/20-16:29:14:10,10,0.85,31.05200367,-97.45742167,154.2,27.91581333,58.69,,
2018/11/20-16:29:14:20,10,0.85,31.05201667,-97.4573965,154.2,27.89832222,58.77,,
2018/11/20-16:29:14:30,10,0.85,31.05202967,-97.4573715,154.2,27.91478444,58.77,,
2018/11/20-16:29:14:40,10,0.85,31.05204267,-97.4573465,154.2,27.88288889,58.76,,
2018/11/20-16:29:14:50,10,0.85,31.05205583,-97.4573215,154.2,27.88391778,58.75,,
2018/11/20-16:29:14:60,10,0.85,31.05206883,-97.45729667,154.2,27.85459444,58.71,,
2018/11/20-16:29:14:70,10,0.85,31.05208183,-97.45727167,154.2,27.80932333,58.79,,
2018/11/20-16:29:14:80,10,0.85,31.05209483,-97.45724667,154.2,27.83247333,58.84,,
2018/11/20-16:29:14:90,10,0.85,31.05210783,-97.45722167,154.2,27.87517222,58.82,,
2018/11/20-16:29:15:00,10,0.85,31.05212067,-97.45719683,154.2,27.74759,58.87,,
2018/11/20-16:29:15:10,10,0.85,31.05213367,-97.45717183,154.2,27.75530667,58.93,,
2018/11/20-16:29:15:20,10,0.85,31.0521465,-97.457147,154.2,27.73781556,58.87,,
2018/11/20-16:29:15:30,10,0.85,31.0521595,-97.457122,154.2,27.77279778,58.94,,
2018/11/20-16:29:15:40,10,0.85,31.05217233,-97.45709717,154.1,27.76096556,58.98,,
2018/11/20-16:29:15:50,10,0.85,31.05218517,-97.45707233,154.1,27.66219222,59.05,,
2018/11/20-16:29:15:60,10,0.85,31.052198,-97.45704733,154.1,27.67814,59,,
2018/11/20-16:29:15:70,10,0.85,31.05221083,-97.4570225,154.1,27.68431333,59.08,,
2018/11/20-16:29:15:80,10,0.85,31.05222367,-97.45699767,154.2,27.71826667,59.12,,
2018/11/20-16:29:15:90,10,0.85,31.0522365,-97.45697267,154.2,27.63338333,59.21,,
2018/11/20-16:29:16:00,10,0.85,31.05224933,-97.45694783,154.1,27.64675889,59.07,,
2018/11/20-16:29:16:10,10,0.85,31.052262,-97.456923,154.1,27.57319333,59.19,,
2018/11/20-16:29:16:20,10,0.85,31.05227483,-97.45689817,154.2,27.58759778,59.06,,
2018/11/20-16:29:16:30,10,0.85,31.0522875,-97.45687333,154.2,27.69254444,59.25,,
2018/11/20-16:29:16:40,10,0.85,31.05230033,-97.45684833,154.2,27.65241778,59.19,,
2018/11/20-16:29:16:50,10,0.85,31.052313,-97.45682367,154.2,27.53203778,59.29,,
2018/11/20-16:29:16:60,10,0.85,31.05232567,-97.45679883,154.2,27.51300333,59.24,,
2018/11/20-16:29:16:70,10,0.85,31.05233833,-97.456774,154.2,27.54747111,59.23,,
2018/11/20-16:29:16:80,10,0.85,31.052351,-97.45674933,154.2,27.54541333,59.21,,
2018/11/20-16:29:16:90,10,0.85,31.05236383,-97.4567245,154.2,27.55570222,59.21,,
2018/11/20-16:29:17:00,10,0.85,31.0523765,-97.45669967,154.2,27.55570222,59.22,,
2018/11/20-16:29:17:10,10,0.85,31.05238917,-97.45667483,154.2,27.51814778,59.23,,
2018/11/20-16:29:17:20,10,0.85,31.05240183,-97.45665017,154.2,27.49705556,59.27,,
2018/11/20-16:29:17:30,10,0.85,31.0524145,-97.45662533,154.2,27.48110778,59.27,,
2018/11/20-16:29:17:40,10,0.85,31.052427,-97.45660067,154.3,27.45075556,59.32,,
2018/11/20-16:29:17:50,10,0.85,31.05243967,-97.456576,154.3,27.45538556,59.33,,
2018/11/20-16:29:17:60,10,0.85,31.05245233,-97.45655117,154.3,27.46413111,59.43,,
2018/11/20-16:29:17:70,10,0.85,31.05246483,-97.45652633,154.3,27.45795778,59.46,,
2018/11/20-16:29:17:80,10,0.85,31.05247733,-97.4565015,154.3,27.43017778,59.57,,
2018/11/20-16:29:17:90,10,0.85,31.05248983,-97.45647683,154.4,27.38902222,59.61,,
2018/11/20-16:29:18:00,10,0.85,31.05250233,-97.456452,154.4,27.37307444,59.6,,
2018/11/20-16:29:18:10,10,0.85,31.05251467,-97.45642733,154.4,27.37204556,59.59,,
2018/11/20-16:29:18:20,10,0.85,31.05252717,-97.45640267,154.4,27.32934667,59.57,,
2018/11/20-16:29:18:30,10,0.85,31.05253967,-97.456378,154.5,27.33089,59.56,,
2018/11/20-16:29:18:40,10,0.85,31.05255217,-97.45635317,154.5,27.33294778,59.61,,
2018/11/20-16:29:18:50,10,0.85,31.0525645,-97.4563285,154.5,27.30516778,59.61,,
2018/11/20-16:29:18:60,10,0.85,31.052577,-97.45630383,154.6,27.29282111,59.48,,
2018/11/20-16:29:18:70,10,0.85,31.0525895,-97.45627933,154.6,27.24755,59.61,,
2018/11/20-16:29:18:80,10,0.85,31.05260183,-97.45625467,154.7,27.24292,59.63,,
2018/11/20-16:29:18:90,10,0.85,31.05261417,-97.45623,154.7,27.24806444,59.61,,
2018/11/20-16:29:19:00,10,0.85,31.0526265,-97.45620533,154.8,27.25989667,59.8,,
2018/11/20-16:29:19:10,10,0.85,31.05263883,-97.45618067,154.8,27.20227889,59.83,,
2018/11/20-16:29:19:20,10,0.85,31.05265117,-97.45615583,154.9,27.21822667,59.89,,
2018/11/20-16:29:19:30,10,0.85,31.0526635,-97.45613133,154.9,27.20639444,59.81,,
2018/11/20-16:29:19:40,10,0.85,31.05267567,-97.4561065,155,27.19250444,59.99,,
2018/11/20-16:29:19:50,9,0.85,31.052688,-97.456082,155,27.13797333,60.01,,
2018/11/20-16:29:19:60,9,0.94,31.05270017,-97.45605717,155.1,27.17758556,60.05,,
2018/11/20-16:29:19:70,9,0.94,31.05271233,-97.4560325,155.2,27.15855111,60.05,,
2018/11/20-16:29:19:80,9,0.94,31.0527245,-97.45600783,155.2,27.14363222,60.01,,
2018/11/20-16:29:19:90,9,0.94,31.05273667,-97.45598317,155.3,27.14311778,60.11,,
2018/11/20-16:29:20:00,9,0.94,31.05274883,-97.45595867,155.4,27.10041889,60.13,,
2018/11/20-16:29:20:10,9,0.94,31.052761,-97.455934,155.5,27.09887556,60.2,,
2018/11/20-16:29:20:20,9,0.94,31.05277317,-97.45590933,155.5,27.07521111,60.22,,
2018/11/20-16:29:20:30,9,0.94,31.05278517,-97.45588467,155.6,27.05463333,60.25,,
2018/11/20-16:29:20:40,9,0.94,31.05279717,-97.45586,155.7,27.03971444,60.39,,
2018/11/20-16:29:20:50,9,0.94,31.05280933,-97.45583533,155.8,27.05411889,60.41,,
2018/11/20-16:29:20:60,9,0.94,31.05282133,-97.45581067,155.9,27.05206111,60.32,,
2018/11/20-16:29:20:70,9,0.94,31.05283333,-97.45578617,155.9,27.00370333,60.37,,
2018/11/20-16:29:20:80,10,0.94,31.05284533,-97.4557615,156,26.99855889,60.47,,
2018/11/20-16:29:20:90,10,0.85,31.05285733,-97.45573683,156.1,26.9929,60.51,,
2018/11/20-16:29:21:00,10,0.85,31.05286917,-97.45571217,156.2,26.96717778,60.6,,
2018/11/20-16:29:21:10,10,0.85,31.05288117,-97.4556875,156.3,26.96872111,60.72,,
2018/11/20-16:29:21:20,10,0.85,31.052893,-97.455663,156.4,26.94557111,60.65,,
2018/11/20-16:29:21:30,10,0.85,31.05290483,-97.45563817,156.4,26.96357667,60.79,,
2018/11/20-16:29:21:40,10,0.85,31.05291667,-97.45561367,156.5,26.94865778,60.78,,
2018/11/20-16:29:21:50,10,0.85,31.0529285,-97.455589,156.6,26.90595889,60.84,,
2018/11/20-16:29:21:60,10,0.85,31.05294033,-97.45556433,156.6,26.90750222,60.79,,
2018/11/20-16:29:21:70,10,0.85,31.05295233,-97.45553983,156.7,26.90544444,60.7,,
2018/11/20-16:29:21:80,10,0.85,31.05296417,-97.45551517,156.8,26.88898222,60.68,,
2018/11/20-16:29:21:90,10,0.85,31.052976,-97.4554905,156.8,26.90647333,60.72,,
2018/11/20-16:29:22:00,10,0.85,31.05298783,-97.455466,156.9,26.88692444,60.74,,
2018/11/20-16:29:22:10,10,0.85,31.05299983,-97.45544133,156.9,26.88692444,60.66,,
2018/11/20-16:29:22:20,10,0.85,31.05301167,-97.45541683,157,26.89978556,60.62,,
2018/11/20-16:29:22:30,10,0.85,31.0530235,-97.45539233,157,26.82982111,60.73,,
2018/11/20-16:29:22:40,10,0.85,31.05303533,-97.45536767,157.1,26.85811556,60.76,,
2018/11/20-16:29:22:50,10,0.85,31.05304733,-97.45534317,157.1,26.90441556,60.77,,
2018/11/20-16:29:22:60,10,0.85,31.05305933,-97.4553185,157.1,26.92910889,60.55,,
2018/11/20-16:29:22:70,10,0.85,31.05307117,-97.45529417,157.2,26.79072333,60.5,,
2018/11/20-16:29:22:80,10,0.85,31.05308317,-97.45526967,157.2,26.80358444,60.42,,
2018/11/20-16:29:22:90,10,0.85,31.053095,-97.45524517,157.3,26.8077,60.56,,
2018/11/20-16:29:23:00,10,0.85,31.053107,-97.45522067,157.3,26.90132889,60.64,,
2018/11/20-16:29:23:10,10,0.85,31.05311883,-97.45519617,157.4,26.75368333,60.6,,
2018/11/20-16:29:23:20,10,0.85,31.05313067,-97.45517183,157.4,26.82313333,60.57,,
2018/11/20-16:29:23:30,10,0.85,31.05314267,-97.45514733,157.4,26.8077,60.54,,
2018/11/20-16:29:23:40,10,0.85,31.0531545,-97.455123,157.5,26.74442333,60.5,,
2018/11/20-16:29:23:50,10,0.85,31.05316633,-97.4550985,157.5,26.75625556,60.52,,
2018/11/20-16:29:23:60,10,0.85,31.05317833,-97.455074,157.5,26.80409889,60.54,,
2018/11/20-16:29:23:70,10,0.85,31.05319017,-97.4550495,157.6,26.82724889,60.51,,
2018/11/20-16:29:23:80,10,0.85,31.05320217,-97.45502517,157.6,26.81387333,60.58,,
2018/11/20-16:29:23:90,10,0.85,31.053214,-97.45500067,157.6,26.74390889,60.62,,
2018/11/20-16:29:24:00,10,0.85,31.05322583,-97.45497633,157.6,26.73773556,60.72,,
2018/11/20-16:29:24:10,10,0.85,31.0532375,-97.45495183,157.7,26.76345778,60.85,,
2018/11/20-16:29:24:20,10,0.85,31.05324933,-97.45492717,157.7,26.81387333,60.98,,
2018/11/20-16:29:24:30,10,0.85,31.053261,-97.4549025,157.7,26.84371111,61.03,,
2018/11/20-16:29:24:40,10,0.85,31.05327283,-97.454878,157.7,26.80049778,60.98,,
2018/11/20-16:29:24:50,10,0.85,31.0532845,-97.4548535,157.7,26.74133667,61.06,,
2018/11/20-16:29:24:60,10,0.85,31.05329617,-97.454829,157.8,26.76397222,61.1,,
2018/11/20-16:29:24:70,10,0.85,31.05330783,-97.45480433,157.8,26.78506444,61.08,,
2018/11/20-16:29:24:80,10,0.85,31.0533195,-97.45477967,157.8,26.81335889,61.17,,
2018/11/20-16:29:24:90,10,0.85,31.05333117,-97.45475517,157.8,26.83445111,61.16,,
2018/11/20-16:29:25:00,10,0.85,31.053343,-97.4547305,157.8,26.82210444,61.04,,
2018/11/20-16:29:25:10,10,0.85,31.05335467,-97.45470583,157.8,26.82210444,61.21,,
2018/11/20-16:29:25:20,10,0.85,31.05336633,-97.45468133,157.8,26.75008222,61.17,,
2018/11/20-16:29:25:30,10,0.85,31.053378,-97.45465683,157.8,26.76911667,61.17,,
2018/11/20-16:29:25:40,10,0.85,31.0533895,-97.45463217,157.8,26.83753778,61.31,,
2018/11/20-16:29:25:50,10,0.85,31.05340133,-97.4546075,157.8,26.83342222,61.15,,
2018/11/20-16:29:25:60,10,0.85,31.05341283,-97.45458283,157.8,26.82261889,61.23,,
2018/11/20-16:29:25:70,10,0.85,31.0534245,-97.45455817,157.8,26.83445111,61.28,,
2018/11/20-16:29:25:80,10,0.85,31.05343617,-97.4545335,157.7,26.76397222,61.31,,
2018/11/20-16:29:25:90,10,0.85,31.05344767,-97.454509,157.7,26.75882778,61.34,,
2018/11/20-16:29:26:00,10,0.85,31.05345933,-97.45448417,157.7,26.87663556,61.43,,
2018/11/20-16:29:26:10,10,0.85,31.053471,-97.4544595,157.7,26.85091333,61.36,,
2018/11/20-16:29:26:20,10,0.85,31.0534825,-97.45443483,157.7,26.82467667,61.32,,
2018/11/20-16:29:26:30,10,0.85,31.05349417,-97.45441017,157.7,26.83856667,61.3,,
2018/11/20-16:29:26:40,10,0.85,31.05350583,-97.4543855,157.7,26.78146333,61.36,,
2018/11/20-16:29:26:50,10,0.85,31.0535175,-97.45436083,157.6,26.84576889,61.28,,
2018/11/20-16:29:26:60,10,0.85,31.05352917,-97.454336,157.6,26.96151889,61.26,,
2018/11/20-16:29:26:70,10,0.85,31.05354083,-97.45431133,157.5,26.88743889,61.23,,
2018/11/20-16:29:26:80,10,0.85,31.0535525,-97.45428683,157.5,26.77014556,61.16,,
2018/11/20-16:29:26:90,10,0.85,31.05356417,-97.45426217,157.5,26.77323222,61.22,,
2018/11/20-16:29:27:00,10,0.85,31.05357583,-97.45423733,157.5,26.92756556,61.41,,
2018/11/20-16:29:27:10,10,0.85,31.0535875,-97.4542125,157.5,26.99598667,61.38,,
2018/11/20-16:29:27:20,10,0.85,31.05359917,-97.45418783,157.4,26.95225889,61.37,,
2018/11/20-16:29:27:30,10,0.85,31.05361067,-97.454163,157.4,26.90853111,61.47,,
2018/11/20-16:29:27:40,10,0.85,31.05362217,-97.45413833,157.4,26.85554333,61.56,,
2018/11/20-16:29:27:50,10,0.85,31.05363383,-97.45411333,157.3,26.95123,61.59,,
2018/11/20-16:29:27:60,10,0.85,31.05364533,-97.4540885,157.3,26.99958778,61.72,,
2018/11/20-16:29:27:70,10,0.85,31.053657,-97.4540635,157.3,26.9929,61.6,,
2018/11/20-16:29:27:80,10,0.85,31.0536685,-97.45403867,157.2,26.95277333,61.6,,
2018/11/20-16:29:27:90,10,0.85,31.05368017,-97.45401383,157.2,26.98621222,61.61,,
2018/11/20-16:29:28:00,10,0.85,31.05369167,-97.45398883,157.1,27.00884778,61.83,,
2018/11/20-16:29:28:10,10,0.85,31.05370317,-97.45396383,157.1,27.04125778,61.95,,
2018/11/20-16:29:28:20,10,0.85,31.05371467,-97.45393883,157,27.08961556,61.84,,
2018/11/20-16:29:28:30,10,0.85,31.05372617,-97.45391383,156.9,27.07058111,61.88,,
2018/11/20-16:29:28:40,10,0.85,31.05373767,-97.45388883,156.9,27.09270222,61.92,,
2018/11/20-16:29:28:50,10,0.85,31.05374917,-97.45386383,156.8,27.10659222,61.98,,
2018/11/20-16:29:28:60,10,0.85,31.05376083,-97.45383867,156.7,27.15958,61.91,,
2018/11/20-16:29:28:70,10,0.85,31.05377217,-97.4538135,156.7,27.14723333,62.04,,
2018/11/20-16:29:28:80,10,0.85,31.05378367,-97.4537885,156.6,27.17964333,62.03,,
2018/11/20-16:29:28:90,10,0.85,31.05379533,-97.45376333,156.6,27.21205333,62.02,,
2018/11/20-16:29:29:00,10,0.85,31.05380683,-97.453738,156.5,27.25578111,62.13,,
2018/11/20-16:29:29:10,10,0.85,31.05381833,-97.45371283,156.4,27.27687333,62.03,,
2018/11/20-16:29:29:20,10,0.85,31.05382983,-97.45368767,156.4,27.31082667,62.02,,
2018/11/20-16:29:29:30,10,0.85,31.05384133,-97.45366233,156.3,27.27327222,62.01,,
2018/11/20-16:29:29:40,10,0.85,31.053853,-97.45363717,156.2,27.31957222,62.1,,
2018/11/20-16:29:29:50,10,0.85,31.0538645,-97.45361183,156.2,27.38233444,62.15,,
2018/11/20-16:29:29:60,10,0.85,31.053876,-97.4535865,156.1,27.40342667,62.08,,
2018/11/20-16:29:29:70,10,0.85,31.0538875,-97.453561,156,27.44355333,62.15,,
2018/11/20-16:29:29:80,10,0.85,31.05389917,-97.45353567,156,27.40034,62.01,,
2018/11/20-16:29:29:90,10,0.85,31.05391067,-97.45351033,155.9,27.41525889,62.18,,
2018/11/20-16:29:30:00,10,0.85,31.05392217,-97.45348483,155.8,27.45075556,62.3,,
2018/11/20-16:29:30:10,10,0.85,31.05393367,-97.45345933,155.8,27.49859889,62.25,,
2018/11/20-16:29:30:20,10,0.85,31.05394517,-97.453434,155.7,27.51248889,62.21,,
2018/11/20-16:29:30:30,10,0.85,31.05395683,-97.4534085,155.6,27.49139667,62.24,,
2018/11/20-16:29:30:40,10,0.85,31.05396833,-97.453383,155.6,27.50991667,62.28,,
2018/11/20-16:29:30:50,10,0.85,31.05397983,-97.4533575,155.5,27.54284111,62.19,,
2018/11/20-16:29:30:60,10,0.85,31.05399133,-97.453332,155.4,27.54387,62.34,,
2018/11/20-16:29:30:70,10,0.85,31.05400283,-97.45330633,155.3,27.55673111,62.31,,
2018/11/20-16:29:30:80,10,0.85,31.05401433,-97.45328083,155.3,27.61846444,62.3,,
2018/11/20-16:29:30:90,10,0.85,31.05402583,-97.45325517,155.2,27.59068444,62.45,,
2018/11/20-16:29:31:00,10,0.85,31.05403733,-97.4532295,155.1,27.61126222,62.44,,
2018/11/20-16:29:31:10,10,0.85,31.05404883,-97.45320383,155.1,27.65036,62.49,,
2018/11/20-16:29:31:20,10,0.85,31.05406033,-97.45317817,155,27.65293222,62.5,,
2018/11/20-16:29:31:30,10,0.85,31.05407183,-97.4531525,154.9,27.65396111,62.53,,
2018/11/20-16:29:31:40,10,0.85,31.05408333,-97.45312683,154.8,27.69614556,62.56,,
2018/11/20-16:29:31:50,10,0.85,31.05409483,-97.45310117,154.8,27.69305889,62.55,,
2018/11/20-16:29:31:60,10,0.85,31.05410633,-97.45307533,154.7,27.68585667,62.58,,
2018/11/20-16:29:31:70,10,0.85,31.05411783,-97.45304967,154.6,27.72546889,62.63,,
2018/11/20-16:29:31:80,10,0.85,31.05412933,-97.45302383,154.6,27.74707556,62.64,,
2018/11/20-16:29:31:90,10,0.85,31.05414083,-97.452998,154.5,27.73472889,62.61,,
2018/11/20-16:29:32:00,10,0.85,31.05415217,-97.45297233,154.5,27.72392556,62.72,,
2018/11/20-16:29:32:10,10,0.85,31.05416367,-97.4529465,154.4,27.79389,62.69,,
2018/11/20-16:29:32:20,10,0.85,31.05417517,-97.45292067,154.3,27.76559556,62.68,,
2018/11/20-16:29:32:30,10,0.85,31.0541865,-97.45289467,154.3,27.78463,62.82,,
2018/11/20-16:29:32:40,10,0.85,31.054198,-97.45286883,154.2,27.78926,62.71,,
2018/11/20-16:29:32:50,10,0.85,31.05420933,-97.452843,154.2,27.80417889,62.81,,
2018/11/20-16:29:32:60,10,0.85,31.05422083,-97.452817,154.1,27.85510889,62.82,,
2018/11/20-16:29:32:70,10,0.85,31.05423233,-97.45279117,154.1,27.87054222,62.84,,
2018/11/20-16:29:32:80,10,0.85,31.05424383,-97.45276517,154,27.92661667,62.84,,
2018/11/20-16:29:32:90,10,0.85,31.05425533,-97.452739,153.9,27.95131,62.86,,
2018/11/20-16:29:33:00,10,0.85,31.05426667,-97.452713,153.9,27.98577778,62.88,,
2018/11/20-16:29:33:10,10,0.85,31.05427817,-97.45268683,153.8,28.01561556,62.9,,
2018/11/20-16:29:33:20,10,0.85,31.05428967,-97.45266083,153.8,28.05471333,62.88,,
2018/11/20-16:29:33:30,10,0.85,31.05430133,-97.4526345,153.7,28.10461444,62.93,,
2018/11/20-16:29:33:40,10,0.85,31.05431283,-97.45260833,153.7,28.11799,63.03,,
2018/11/20-16:29:33:50,10,0.85,31.05432433,-97.45258217,153.7,28.13188,62.92,,
2018/11/20-16:29:33:60,10,0.85,31.05433583,-97.45255583,153.6,28.15811667,63,,
2018/11/20-16:29:33:70,10,0.85,31.05434733,-97.4525295,153.6,28.18229556,63,,
2018/11/20-16:29:33:80,10,0.85,31.05435883,-97.45250317,153.5,28.24865889,63.06,,
2018/11/20-16:29:33:90,10,0.85,31.05437033,-97.45247683,153.5,28.22242222,63.1,,
2018/11/20-16:29:34:00,10,0.85,31.05438183,-97.4524505,153.5,28.25328889,63.11,,
2018/11/20-16:29:34:10,10,0.85,31.0543935,-97.45242417,153.4,28.25483222,63.11,,
2018/11/20-16:29:34:20,10,0.85,31.054405,-97.45239767,153.4,28.29032889,63.08,,
2018/11/20-16:29:34:30,10,0.85,31.0544165,-97.45237117,153.3,28.34023,63.11,,
2018/11/20-16:29:34:40,10,0.85,31.054428,-97.45234467,153.3,28.33354222,63.2,,
2018/11/20-16:29:34:50,10,0.85,31.0544395,-97.45231817,153.2,28.34331667,63.24,,
2018/11/20-16:29:34:60,10,0.85,31.054451,-97.45229167,153.2,28.38035667,63.25,,
