GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/30-21:42:42:60,7,1.27,40.47395383333333,-104.96923100000001,1523.0,0.03138111111111111,0.0,Data Log,True
2019/12/30-21:42:42:70,7,1.27,40.47395383333333,-104.96923100000001,1523.0,0.03138111111111111,0.0,,
2019/12/30-21:42:42:80,7,1.27,40.47395383333333,-104.96923083333334,1523.0,0.02160666666666667,0.0,,
2019/12/30-21:42:42:90,7,1.27,40.47395383333333,-104.96923083333334,1523.0,0.023664444444444446,0.0,,
2019/12/30-21:42:43:00,7,1.27,40.47395383333333,-104.96923066666668,1523.0,0.024178888888888892,0.0,,
2019/12/30-21:42:43:10,7,1.27,40.47395366666667,-104.96923066666668,1523.0,0.04321333333333334,0.0,,
2019/12/30-21:42:43:20,7,1.27,40.47395383333333,-104.96923066666668,1523.0,0.010288888888888889,0.0,,
2019/12/30-21:42:43:30,7,1.27,40.47395366666667,-104.9692305,1523.0,0.014918888888888891,0.0,,
2019/12/30-21:42:43:40,7,1.27,40.47395366666667,-104.9692305,1523.0,0.06019000000000001,0.0,,
2019/12/30-21:42:43:50,7,1.27,40.47395366666667,-104.96923066666668,1523.0,0.029837777777777783,0.0,,
2019/12/30-21:42:43:60,7,1.27,40.4739535,-104.9692305,1523.0,0.04012666666666667,0.0,,
2019/12/30-21:42:43:70,7,1.27,40.47395366666667,-104.96923033333333,1523.0,0.012861111111111113,0.0,,
2019/12/30-21:42:43:80,7,1.27,40.4739535,-104.96923033333333,1523.0,0.03035222222222222,0.0,,
2019/12/30-21:42:43:90,7,1.27,40.4739535,-104.96923016666666,1523.0,0.01852,0.0,,
2019/12/30-21:42:44:00,7,1.27,40.47395366666667,-104.96923033333333,1522.9,0.03292444444444445,0.0,,
2019/12/30-21:42:44:10,7,1.27,40.4739535,-104.96923033333333,1523.0,0.022635555555555555,0.0,,
2019/12/30-21:42:44:20,7,1.27,40.4739535,-104.96923033333333,1522.9,0.040641111111111114,0.0,,
2019/12/30-21:42:44:30,7,1.27,40.47395366666667,-104.96923033333333,1522.9,0.03498222222222223,0.0,,
2019/12/30-21:42:44:40,7,1.27,40.4739535,-104.96923033333333,1522.9,0.024693333333333334,0.0,,
2019/12/30-21:42:44:50,7,1.27,40.47395366666667,-104.96923033333333,1522.9,0.06996444444444445,0.0,,
2019/12/30-21:42:44:60,7,1.27,40.4739535,-104.96923016666666,1522.9,0.04578555555555556,0.0,,
2019/12/30-21:42:44:70,7,1.27,40.47395366666667,-104.96923016666666,1522.9,0.03292444444444445,0.0,,
2019/12/30-21:42:44:80,7,1.27,40.4739535,-104.96923016666666,1522.9,0.01954888888888889,0.0,,
2019/12/30-21:42:44:90,7,1.27,40.4739535,-104.96923016666666,1522.9,0.020577777777777778,0.0,,
2019/12/30-21:42:45:00,7,1.27,40.47395366666667,-104.96923033333333,1522.9,0.02160666666666667,0.0,,
2019/12/30-21:42:45:10,7,1.27,40.4739535,-104.96923033333333,1522.9,0.02520777777777778,0.0,,
2019/12/30-21:42:45:20,7,1.27,40.4739535,-104.96923033333333,1522.9,0.03498222222222223,0.0,,
2019/12/30-21:42:45:30,7,1.27,40.47395366666667,-104.96923033333333,1522.9,0.007716666666666667,0.0,,
2019/12/30-21:42:45:40,7,1.27,40.47395366666667,-104.96923016666666,1522.9,0.030866666666666667,0.0,,
2019/12/30-21:42:45:50,7,1.27,40.4739535,-104.96923016666666,1522.9,0.01800555555555556,0.0,,
2019/12/30-21:42:45:60,7,1.27,40.4739535,-104.96923016666666,1522.9,0.029323333333333337,0.0,,
2019/12/30-21:42:45:70,7,1.27,40.4739535,-104.96923,1522.9,0.02520777777777778,0.0,,
2019/12/30-21:42:45:80,7,1.27,40.4739535,-104.96923,1522.9,0.04887222222222223,0.0,,
2019/12/30-21:42:45:90,7,1.27,40.4739535,-104.96922983333334,1522.9,0.03343888888888889,0.0,,
2019/12/30-21:42:46:00,7,1.27,40.47395366666667,-104.96922983333334,1522.9,0.0715077777777778,0.0,,
2019/12/30-21:42:46:10,7,1.27,40.4739535,-104.96922983333334,1522.9,0.024693333333333334,0.0,,
2019/12/30-21:42:46:20,7,1.27,40.47395366666667,-104.96922966666668,1522.9,0.05041555555555556,0.0,,
2019/12/30-21:42:46:30,7,1.27,40.47395366666667,-104.96922966666668,1522.9,0.034467777777777785,0.0,,
2019/12/30-21:42:46:40,7,1.27,40.47395366666667,-104.96922950000001,1522.9,0.03909777777777778,0.0,,
2019/12/30-21:42:46:50,7,1.27,40.4739535,-104.96922950000001,1522.9,0.02315,0.0,,
2019/12/30-21:42:46:60,7,1.27,40.4739535,-104.96922933333332,1522.9,0.008231111111111113,0.0,,
2019/12/30-21:42:46:70,7,1.27,40.473953333333334,-104.96922933333332,1522.9,0.08076777777777779,0.0,,
2019/12/30-21:42:46:80,7,1.27,40.473953333333334,-104.96922933333332,1522.9,0.030866666666666667,0.0,,
2019/12/30-21:42:46:90,7,1.27,40.473953333333334,-104.96922933333332,1522.9,0.011832222222222223,0.0,,
2019/12/30-21:42:47:00,7,1.27,40.473953333333334,-104.96922950000001,1522.9,0.04218444444444445,0.0,,
2019/12/30-21:42:47:10,7,1.27,40.47395316666667,-104.96922950000001,1522.9,0.06687777777777779,0.0,,
2019/12/30-21:42:47:20,7,1.27,40.47395316666667,-104.96922933333332,1522.9,0.04887222222222223,0.0,,
2019/12/30-21:42:47:30,7,1.27,40.47395316666667,-104.96922933333332,1522.9,0.029323333333333337,0.0,,
2019/12/30-21:42:47:40,7,1.27,40.473953,-104.96922916666666,1522.9,0.054531111111111114,0.0,,
2019/12/30-21:42:47:50,7,1.27,40.473953,-104.96922916666666,1522.9,0.0426988888888889,0.0,,
2019/12/30-21:42:47:60,7,1.27,40.47395316666667,-104.96922916666666,1522.9,0.04321333333333334,0.0,,
2019/12/30-21:42:47:70,7,1.27,40.473953,-104.96922916666666,1522.9,0.04887222222222223,0.0,,
2019/12/30-21:42:47:80,7,1.27,40.473953,-104.969229,1523.0,0.013375555555555555,0.0,,
2019/12/30-21:42:47:90,7,1.27,40.473953,-104.969229,1523.0,0.016462222222222225,0.0,,
2019/12/30-21:42:48:00,7,1.27,40.473952833333335,-104.969229,1522.9,0.07716666666666668,0.0,,
2019/12/30-21:42:48:10,7,1.27,40.473953,-104.969229,1522.9,0.04527111111111111,0.0,,
2019/12/30-21:42:48:20,7,1.27,40.473953,-104.969229,1522.9,0.013375555555555555,0.0,,
2019/12/30-21:42:48:30,7,1.27,40.473953,-104.969229,1522.9,0.05247333333333334,0.0,,
2019/12/30-21:42:48:40,7,1.27,40.473953,-104.969229,1523.0,0.055045555555555556,0.0,,
2019/12/30-21:42:48:50,7,1.27,40.473953,-104.969229,1522.9,0.037554444444444446,0.0,,
2019/12/30-21:42:48:60,7,1.27,40.47395316666667,-104.969229,1522.9,0.04475666666666667,0.0,,
2019/12/30-21:42:48:70,7,1.27,40.473953,-104.969229,1522.9,0.014918888888888891,0.0,,
2019/12/30-21:42:48:80,7,1.27,40.473953,-104.969229,1522.9,0.010803333333333335,0.0,,
2019/12/30-21:42:48:90,7,1.27,40.47395316666667,-104.969229,1522.9,0.03138111111111111,0.0,,
