GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/08-17:57:39:50,8,1.49,40.473940666666664,-104.96926633333332,1511.2,0.16822333333333336,131.41,,
2019/12/08-17:57:39:60,8,1.49,40.473940666666664,-104.96926633333332,1511.3,0.1445588888888889,131.41,,
2019/12/08-17:57:39:70,8,1.49,40.473940666666664,-104.96926633333332,1511.3,0.13118333333333335,131.41,,
2019/12/08-17:57:39:80,8,1.49,40.473940666666664,-104.96926666666668,1511.3,0.14816,131.41,,
2019/12/08-17:57:39:90,8,1.49,40.47394033333333,-104.96926683333335,1511.2,0.0843688888888889,131.41,,
2019/12/08-17:57:40:00,8,1.49,40.473940500000005,-104.969267,1511.2,0.11317777777777778,131.41,,
2019/12/08-17:57:40:10,8,1.49,40.473940666666664,-104.969267,1511.2,0.13221222222222223,131.41,,
2019/12/08-17:57:40:20,8,1.49,40.473942,-104.96926666666668,1511.1,0.2623666666666667,131.41,,
2019/12/08-17:57:40:30,8,1.49,40.473943,-104.96926616666666,1511.0,0.3760588888888889,131.41,,
2019/12/08-17:57:40:40,8,1.49,40.47394333333333,-104.96926616666666,1511.0,0.3827466666666667,131.41,,
2019/12/08-17:57:40:50,8,1.49,40.47394366666666,-104.969266,1511.0,0.3575388888888889,131.41,,
2019/12/08-17:57:40:60,8,1.49,40.47394383333334,-104.96926583333334,1511.0,0.3544522222222222,131.41,,
2019/12/08-17:57:40:70,8,1.49,40.47394383333334,-104.969266,1511.0,0.32307111111111114,131.41,,
2019/12/08-17:57:40:80,8,1.49,40.473943999999996,-104.969266,1510.9,0.33696111111111116,131.41,,
2019/12/08-17:57:40:90,8,1.49,40.4739445,-104.96926633333332,1510.9,0.3642266666666667,131.41,,
2019/12/08-17:57:41:00,8,1.49,40.47394466666666,-104.96926666666668,1510.8,0.39612222222222226,131.41,,
2019/12/08-17:57:41:10,8,1.49,40.47394533333333,-104.96926683333335,1510.7,0.4022955555555556,131.41,,
2019/12/08-17:57:41:20,8,1.49,40.473946,-104.96926683333335,1510.6,0.4362488888888889,131.41,,
2019/12/08-17:57:41:30,8,1.49,40.473946500000004,-104.96926649999999,1510.6,0.4362488888888889,131.41,,
2019/12/08-17:57:41:40,8,1.49,40.473946999999995,-104.96926616666666,1510.6,0.40641111111111117,131.41,,
2019/12/08-17:57:41:50,8,1.49,40.4739475,-104.969266,1510.6,0.43007555555555554,73.91,,
2019/12/08-17:57:41:60,8,1.49,40.473948,-104.96926583333334,1510.5,0.4419077777777778,42.07,,
2019/12/08-17:57:41:70,8,1.49,40.47394833333333,-104.96926566666667,1510.5,0.40641111111111117,42.07,,
2019/12/08-17:57:41:80,8,1.49,40.4739485,-104.96926516666666,1510.6,0.36268333333333336,42.07,,
2019/12/08-17:57:41:90,8,1.49,40.47394833333333,-104.96926533333333,1510.6,0.30043555555555557,42.07,,
2019/12/08-17:57:42:00,8,1.49,40.473948166666666,-104.96926533333333,1510.6,0.2392166666666667,42.07,,
2019/12/08-17:57:42:10,8,1.49,40.473947833333334,-104.96926566666667,1510.6,0.13684222222222223,42.07,,
2019/12/08-17:57:42:20,8,1.49,40.473948166666666,-104.969266,1510.6,0.16462222222222223,42.07,,
2019/12/08-17:57:42:30,8,1.49,40.4739485,-104.96926616666666,1510.5,0.20372,42.07,,
2019/12/08-17:57:42:40,8,1.49,40.473949166666664,-104.96926566666667,1510.5,0.20423444444444447,42.07,,
2019/12/08-17:57:42:50,8,1.49,40.47395016666667,-104.969265,1510.6,0.28037222222222224,42.07,,
2019/12/08-17:57:42:60,8,1.49,40.47395033333333,-104.969265,1510.6,0.22841333333333336,42.07,,
2019/12/08-17:57:42:70,8,1.49,40.47395033333333,-104.96926466666667,1510.7,0.18262777777777778,42.07,,
2019/12/08-17:57:42:80,8,1.49,40.47395033333333,-104.969265,1510.7,0.14867444444444444,42.07,,
2019/12/08-17:57:42:90,8,1.49,40.47395066666666,-104.96926483333333,1510.7,0.14867444444444444,42.07,,
2019/12/08-17:57:43:00,8,1.49,40.47395033333333,-104.96926516666666,1510.7,0.07408,42.07,,
2019/12/08-17:57:43:10,8,1.49,40.47395016666667,-104.96926516666666,1510.7,0.05298777777777778,42.07,,
2019/12/08-17:57:43:20,8,1.49,40.47394966666666,-104.969265,1510.8,0.04681444444444444,42.07,,
2019/12/08-17:57:43:30,8,1.49,40.47394933333333,-104.96926516666666,1510.8,0.07408,42.07,,
2019/12/08-17:57:43:40,8,1.49,40.473949833333336,-104.969265,1510.8,0.03343888888888889,42.07,,
2019/12/08-17:57:43:50,8,1.49,40.47394966666666,-104.96926516666666,1510.8,0.014918888888888891,42.07,,
2019/12/08-17:57:43:60,8,1.49,40.473949999999995,-104.969265,1510.8,0.044242222222222224,42.07,,
2019/12/08-17:57:43:70,8,1.49,40.47395083333333,-104.96926483333333,1510.8,0.1491888888888889,42.07,,
2019/12/08-17:57:43:80,8,1.49,40.47395133333334,-104.96926450000001,1510.8,0.14764555555555556,42.07,,
2019/12/08-17:57:43:90,8,1.49,40.473951166666666,-104.96926483333333,1510.8,0.09311444444444444,42.07,,
2019/12/08-17:57:44:00,8,1.49,40.473951166666666,-104.96926516666666,1510.8,0.18468555555555558,42.07,,
