GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/04-01:05:33:60,8,1.31,40.473943500000004,-104.96928233333334,1523.9,0.020063333333333336,0.0,Data Log,True
2019/12/04-01:05:33:70,8,1.31,40.473943500000004,-104.96928233333334,1523.9,0.020063333333333336,0.0,,
2019/12/04-01:05:33:80,8,1.31,40.473943500000004,-104.9692825,1524.0,0.03035222222222222,0.0,,
2019/12/04-01:05:33:90,8,1.31,40.473943500000004,-104.96928266666667,1524.0,0.07510888888888889,0.0,,
2019/12/04-01:05:34:00,8,1.31,40.473943500000004,-104.96928233333334,1524.1,0.04578555555555556,0.0,,
2019/12/04-01:05:34:10,8,1.31,40.47394366666666,-104.96928216666666,1524.1,0.02880888888888889,0.0,,
2019/12/04-01:05:34:20,8,1.31,40.47394366666666,-104.96928216666666,1524.1,0.03138111111111111,0.0,,
2019/12/04-01:05:34:30,8,1.31,40.47394366666666,-104.96928216666666,1524.2,0.011317777777777777,0.0,,
2019/12/04-01:05:34:40,8,1.31,40.47394366666666,-104.96928199999999,1524.2,0.028294444444444445,0.0,,
2019/12/04-01:05:34:50,8,1.31,40.47394383333334,-104.96928199999999,1524.2,0.029837777777777783,0.0,,
2019/12/04-01:05:34:60,8,1.31,40.47394383333334,-104.96928183333333,1524.3,0.023664444444444446,0.0,,
2019/12/04-01:05:34:70,8,1.31,40.47394383333334,-104.96928166666666,1524.3,0.05247333333333334,0.0,,
2019/12/04-01:05:34:80,8,1.31,40.47394416666667,-104.96928166666666,1524.4,0.07408,0.0,,
2019/12/04-01:05:34:90,8,1.31,40.473943999999996,-104.96928133333334,1524.4,0.0715077777777778,0.0,,
2019/12/04-01:05:35:00,8,1.31,40.47394416666667,-104.96928116666668,1524.4,0.0843688888888889,0.0,,
2019/12/04-01:05:35:10,8,1.31,40.47394416666667,-104.96928099999998,1524.5,0.09568666666666667,0.0,,
2019/12/04-01:05:35:20,8,1.31,40.47394433333333,-104.96928083333333,1524.5,0.07922444444444444,0.0,,
2019/12/04-01:05:35:30,8,1.31,40.47394433333333,-104.96928083333333,1524.5,0.04527111111111111,0.0,,
2019/12/04-01:05:35:40,8,1.31,40.47394433333333,-104.96928083333333,1524.5,0.06276222222222222,0.0,,
2019/12/04-01:05:35:50,8,1.31,40.4739445,-104.96928099999998,1524.6,0.034467777777777785,0.0,,
2019/12/04-01:05:35:60,8,1.31,40.4739445,-104.96928083333333,1524.6,0.03343888888888889,0.0,,
2019/12/04-01:05:35:70,8,1.31,40.4739445,-104.96928066666666,1524.6,0.05247333333333334,0.0,,
2019/12/04-01:05:35:80,8,1.31,40.47394466666666,-104.9692805,1524.7,0.059161111111111116,0.0,,
2019/12/04-01:05:35:90,8,1.31,40.47394466666666,-104.9692805,1524.7,0.01800555555555556,0.0,,
2019/12/04-01:05:36:00,8,1.31,40.47394466666666,-104.96928033333333,1524.7,0.03241,0.0,,
2019/12/04-01:05:36:10,8,1.31,40.47394466666666,-104.9692805,1524.7,0.021092222222222224,0.0,,
2019/12/04-01:05:36:20,8,1.31,40.473944833333334,-104.96928016666668,1524.7,0.06636333333333334,0.0,,
2019/12/04-01:05:36:30,8,1.31,40.473944833333334,-104.96928033333333,1524.7,0.012861111111111113,0.0,,
2019/12/04-01:05:36:40,8,1.31,40.473944833333334,-104.96928016666668,1524.7,0.03035222222222222,0.0,,
2019/12/04-01:05:36:50,8,1.31,40.473944833333334,-104.96928000000001,1524.7,0.06842111111111111,0.0,,
2019/12/04-01:05:36:60,8,1.31,40.473944833333334,-104.96928016666668,1524.8,0.01954888888888889,0.0,,
2019/12/04-01:05:36:70,8,1.31,40.473945,-104.96928016666668,1524.8,0.036525555555555554,0.0,,
2019/12/04-01:05:36:80,8,1.31,40.473945,-104.96928000000001,1524.8,0.02160666666666667,0.0,,
2019/12/04-01:05:36:90,8,1.31,40.473945,-104.96928000000001,1524.8,0.011832222222222223,0.0,,
2019/12/04-01:05:37:00,8,1.31,40.473945,-104.96928000000001,1524.8,0.020063333333333336,0.0,,
2019/12/04-01:05:37:10,8,1.31,40.47394516666667,-104.96928016666668,1524.8,0.05813222222222223,0.0,,
2019/12/04-01:05:37:20,8,1.31,40.47394516666667,-104.96928016666668,1524.8,0.015433333333333334,0.0,,
2019/12/04-01:05:37:30,8,1.31,40.47394516666667,-104.96928016666668,1524.8,0.04578555555555556,0.0,,
2019/12/04-01:05:37:40,8,1.31,40.473945,-104.96928033333333,1524.8,0.054531111111111114,0.0,,
2019/12/04-01:05:37:50,8,1.31,40.47394516666667,-104.96928000000001,1524.9,0.048357777777777784,0.0,,
2019/12/04-01:05:37:60,8,1.31,40.47394516666667,-104.96928016666668,1524.9,0.01852,0.0,,
2019/12/04-01:05:37:70,8,1.31,40.47394516666667,-104.96928016666668,1524.9,0.02880888888888889,0.0,,
2019/12/04-01:05:37:80,8,1.31,40.47394533333333,-104.96928016666668,1524.9,0.019034444444444444,0.0,,
2019/12/04-01:05:37:90,8,1.31,40.47394533333333,-104.96928016666668,1524.9,0.0051444444444444445,0.0,,
2019/12/04-01:05:38:00,8,1.31,40.47394533333333,-104.96928016666668,1524.9,0.02520777777777778,0.0,,
2019/12/04-01:05:38:10,8,1.31,40.47394533333333,-104.96928016666668,1524.9,0.028294444444444445,0.0,,
2019/12/04-01:05:38:20,8,1.31,40.47394533333333,-104.96928016666668,1524.9,0.02315,0.0,,
2019/12/04-01:05:38:30,8,1.31,40.47394533333333,-104.96928016666668,1525.0,0.020063333333333336,0.0,,
2019/12/04-01:05:38:40,8,1.31,40.4739455,-104.96928033333333,1525.0,0.03035222222222222,0.0,,
2019/12/04-01:05:38:50,8,1.31,40.47394533333333,-104.96928016666668,1525.0,0.012861111111111113,0.0,,
2019/12/04-01:05:38:60,8,1.31,40.47394533333333,-104.96928016666668,1525.0,0.009774444444444445,0.0,,
2019/12/04-01:05:38:70,8,1.31,40.47394533333333,-104.96928033333333,1525.0,0.002057777777777778,0.0,,
2019/12/04-01:05:38:80,8,1.31,40.4739455,-104.96928033333333,1525.0,0.048357777777777784,0.0,,
2019/12/04-01:05:38:90,8,1.31,40.47394533333333,-104.96928033333333,1525.0,0.011317777777777777,0.0,,
2019/12/04-01:05:39:00,8,1.31,40.47394533333333,-104.96928033333333,1525.0,0.022635555555555555,0.0,,
2019/12/04-01:05:39:10,8,1.31,40.47394533333333,-104.96928033333333,1525.0,0.01852,0.0,,
2019/12/04-01:05:39:20,8,1.31,40.47394533333333,-104.96928033333333,1525.0,0.0025722222222222223,0.0,,
2019/12/04-01:05:39:30,8,1.31,40.4739455,-104.96928033333333,1525.0,0.029323333333333337,0.0,,
2019/12/04-01:05:39:40,8,1.31,40.47394533333333,-104.9692805,1525.0,0.01594777777777778,0.0,,
2019/12/04-01:05:39:50,8,1.31,40.47394533333333,-104.96928066666666,1525.0,0.020577777777777778,0.0,,
2019/12/04-01:05:39:60,8,1.31,40.47394533333333,-104.96928066666666,1525.0,0.001028888888888889,0.0,,
