GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2019/12/14-00:11:41:20,7,1.27,40.473930333333335,-104.96929416666666,1508.0,0.01954888888888889,0.0,,
2019/12/14-00:11:41:30,7,1.27,40.473930333333335,-104.96929399999999,1508.0,0.020063333333333336,0.0,,
2019/12/14-00:11:41:40,7,1.27,40.47393016666667,-104.96929399999999,1508.0,0.04527111111111111,0.0,,
2019/12/14-00:11:41:50,7,1.27,40.47393016666667,-104.96929399999999,1508.0,0.01954888888888889,0.0,,
2019/12/14-00:11:41:60,7,1.27,40.473930333333335,-104.96929383333332,1508.0,0.02880888888888889,0.0,,
2019/12/14-00:11:41:70,7,1.27,40.47393016666667,-104.96929383333332,1508.0,0.024178888888888892,0.0,,
2019/12/14-00:11:41:80,7,1.27,40.47393016666667,-104.96929399999999,1507.9,0.01852,0.0,,
2019/12/14-00:11:41:90,7,1.27,40.47393016666667,-104.96929399999999,1507.9,0.008745555555555557,0.0,,
2019/12/14-00:11:42:00,7,1.27,40.47393016666667,-104.96929399999999,1507.9,0.029323333333333337,0.0,,
2019/12/14-00:11:42:10,7,1.27,40.47393016666667,-104.96929416666666,1507.9,0.03189555555555556,0.0,,
2019/12/14-00:11:42:20,7,1.27,40.47393,-104.96929433333335,1507.9,0.0658488888888889,0.0,,
2019/12/14-00:11:42:30,7,1.27,40.47393,-104.96929433333335,1507.8,0.033953333333333335,0.0,,
2019/12/14-00:11:42:40,7,1.27,40.47392983333334,-104.9692945,1507.8,0.04475666666666667,0.0,,
2019/12/14-00:11:42:50,7,1.27,40.47393,-104.96929466666667,1507.7,0.07459444444444445,0.0,,
2019/12/14-00:11:42:60,7,1.27,40.47392983333334,-104.96929466666667,1507.7,0.027265555555555557,0.0,,
2019/12/14-00:11:42:70,7,1.27,40.47392983333334,-104.969295,1507.7,0.07305111111111111,0.0,,
2019/12/14-00:11:42:80,7,1.27,40.47392966666666,-104.969295,1507.6,0.016976666666666668,0.0,,
2019/12/14-00:11:42:90,7,1.27,40.47392966666666,-104.96929516666665,1507.6,0.019034444444444444,0.0,,
2019/12/14-00:11:43:00,7,1.27,40.47392966666666,-104.96929516666665,1507.6,0.05298777777777778,0.0,,
2019/12/14-00:11:43:10,7,1.27,40.47392966666666,-104.96929533333332,1507.6,0.05093,0.0,,
