GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2020/03/27-00:02:14:50,7,1.15,40.47396066666667,-104.9692825,1511.7,0.05298777777777778,0.0,,
2020/03/27-00:02:14:60,7,1.15,40.47396083333333,-104.96928266666667,1511.7,0.024178888888888892,0.0,,
2020/03/27-00:02:14:70,7,1.15,40.47396066666667,-104.96928266666667,1511.7,0.024693333333333334,0.0,,
2020/03/27-00:02:14:80,7,1.15,40.47396066666667,-104.96928283333334,1511.6,0.05041555555555556,0.0,,
2020/03/27-00:02:14:90,7,1.15,40.47396066666667,-104.96928283333334,1511.6,0.0015433333333333334,0.0,,
2020/03/27-00:02:15:00,7,1.15,40.47396066666667,-104.96928283333334,1511.6,0.062247777777777784,0.0,,
2020/03/27-00:02:15:10,7,1.15,40.47396066666667,-104.96928299999999,1511.5,0.0715077777777778,0.0,,
2020/03/27-00:02:15:20,7,1.15,40.47396066666667,-104.96928283333334,1511.5,0.02880888888888889,0.0,,
2020/03/27-00:02:15:30,7,1.15,40.4739605,-104.96928283333334,1511.5,0.034467777777777785,0.0,,
2020/03/27-00:02:15:40,7,1.15,40.4739605,-104.96928299999999,1511.5,0.07562333333333333,0.0,,
2020/03/27-00:02:15:50,7,1.15,40.4739605,-104.96928299999999,1511.5,0.05658888888888889,0.0,,
2020/03/27-00:02:15:60,7,1.15,40.4739605,-104.96928283333334,1511.5,0.011832222222222223,0.0,,
2020/03/27-00:02:15:70,7,1.15,40.4739605,-104.96928266666667,1511.5,0.025722222222222226,0.0,,
2020/03/27-00:02:15:80,7,1.15,40.47396033333334,-104.96928266666667,1511.5,0.030866666666666667,0.0,,
2020/03/27-00:02:15:90,7,1.15,40.4739605,-104.96928266666667,1511.4,0.05298777777777778,0.0,,
2020/03/27-00:02:16:00,7,1.15,40.4739605,-104.96928283333334,1511.4,0.020577777777777778,0.0,,
2020/03/27-00:02:16:10,7,1.15,40.47396033333334,-104.96928283333334,1511.5,0.027780000000000003,0.0,,
2020/03/27-00:02:16:20,7,1.15,40.4739605,-104.96928283333334,1511.5,0.020063333333333336,0.0,,
2020/03/27-00:02:16:30,7,1.15,40.4739605,-104.96928283333334,1511.4,0.029837777777777783,0.0,,
2020/03/27-00:02:16:40,7,1.15,40.4739605,-104.96928283333334,1511.4,0.036525555555555554,0.0,RP,
2020/03/27-00:02:16:50,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.008745555555555557,0.0,,
2020/03/27-00:02:16:60,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.020577777777777778,0.0,,
2020/03/27-00:02:16:70,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.0463,0.0,,
2020/03/27-00:02:16:80,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.023664444444444446,0.0,,
2020/03/27-00:02:16:90,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.013890000000000001,0.0,,
2020/03/27-00:02:17:00,7,1.15,40.47396033333334,-104.96928266666667,1511.4,0.023664444444444446,0.0,,
2020/03/27-00:02:17:10,7,1.15,40.473960166666664,-104.96928283333334,1511.4,0.02315,0.0,,
2020/03/27-00:02:17:20,7,1.15,40.473960166666664,-104.96928266666667,1511.4,0.034467777777777785,0.0,,
2020/03/27-00:02:17:30,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.059675555555555565,0.0,,
2020/03/27-00:02:17:40,7,1.15,40.473960166666664,-104.96928266666667,1511.4,0.009774444444444445,0.0,,
2020/03/27-00:02:17:50,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.03858333333333334,0.0,,
2020/03/27-00:02:17:60,7,1.15,40.473960166666664,-104.96928283333334,1511.4,0.05658888888888889,0.0,,
2020/03/27-00:02:17:70,7,1.15,40.473960166666664,-104.96928266666667,1511.4,0.033953333333333335,0.0,,
2020/03/27-00:02:17:80,7,1.15,40.47395983333333,-104.96928266666667,1511.4,0.05607444444444445,0.0,,
2020/03/27-00:02:17:90,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.03292444444444445,0.0,,
2020/03/27-00:02:18:00,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.05710333333333334,0.0,,
2020/03/27-00:02:18:10,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.01954888888888889,0.0,,
2020/03/27-00:02:18:20,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.022121111111111112,0.0,,
2020/03/27-00:02:18:30,7,1.15,40.473960000000005,-104.96928266666667,1511.4,0.036525555555555554,0.0,,
2020/03/27-00:02:18:40,7,1.15,40.47395983333333,-104.96928266666667,1511.4,0.020063333333333336,0.0,,
2020/03/27-00:02:18:50,7,1.15,40.47395983333333,-104.96928266666667,1511.4,0.011317777777777777,0.0,,
2020/03/27-00:02:18:60,7,1.15,40.47395983333333,-104.96928266666667,1511.3,0.03961222222222222,0.0,,
2020/03/27-00:02:18:70,7,1.15,40.473960000000005,-104.96928283333334,1511.3,0.06996444444444445,0.0,,
2020/03/27-00:02:18:80,7,1.15,40.473960166666664,-104.96928266666667,1511.3,0.07819555555555556,0.0,,
2020/03/27-00:02:18:90,7,1.15,40.47395983333333,-104.96928266666667,1511.3,0.04527111111111111,0.0,,
2020/03/27-00:02:19:00,7,1.15,40.473960000000005,-104.96928283333334,1511.3,0.06276222222222222,0.0,,
2020/03/27-00:02:19:10,7,1.15,40.473960000000005,-104.96928283333334,1511.3,0.04578555555555556,0.0,,
2020/03/27-00:02:19:20,7,1.15,40.473960000000005,-104.96928283333334,1511.3,0.014918888888888891,0.0,,
2020/03/27-00:02:19:30,7,1.15,40.473960000000005,-104.96928266666667,1511.3,0.01800555555555556,0.0,,
2020/03/27-00:02:19:40,7,1.15,40.473960000000005,-104.96928266666667,1511.3,0.0463,0.0,,
2020/03/27-00:02:19:50,7,1.15,40.47395983333333,-104.9692825,1511.3,0.04990111111111112,0.0,LC,1
2020/03/27-00:02:19:60,7,1.15,40.473960000000005,-104.96928266666667,1511.3,0.010288888888888889,0.0,,
2020/03/27-00:02:19:70,7,1.15,40.473960000000005,-104.9692825,1511.3,0.03806888888888889,0.0,,
2020/03/27-00:02:19:80,7,1.15,40.47395983333333,-104.9692825,1511.3,0.03704,0.0,,
2020/03/27-00:02:19:90,7,1.15,40.47395983333333,-104.9692825,1511.3,0.01852,0.0,,
2020/03/27-00:02:20:00,7,1.15,40.47395983333333,-104.9692825,1511.3,0.0463,0.0,,
2020/03/27-00:02:20:10,7,1.15,40.47395983333333,-104.9692825,1511.3,0.04732888888888889,0.0,,
2020/03/27-00:02:20:20,7,1.15,40.473959666666666,-104.96928233333334,1511.3,0.040641111111111114,0.0,,
2020/03/27-00:02:20:30,7,1.15,40.47395983333333,-104.96928233333334,1511.3,0.02160666666666667,0.0,,
2020/03/27-00:02:20:40,7,1.15,40.47395983333333,-104.9692825,1511.3,0.05041555555555556,0.0,,
