GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2020/02/01-20:14:03:00,9,1.2,40.47395866666667,-104.96924966666666,1523.7,0.03189555555555556,0.0,Data Log,True
2020/02/01-20:14:03:10,9,1.2,40.47395866666667,-104.96924966666666,1523.7,0.03189555555555556,0.0,,
2020/02/01-20:14:03:20,9,1.2,40.47395866666667,-104.96924966666666,1523.7,0.033953333333333335,0.0,,
2020/02/01-20:14:03:30,9,1.2,40.473958833333334,-104.96924949999999,1523.8,0.06687777777777779,0.0,,
2020/02/01-20:14:03:40,9,1.2,40.473958833333334,-104.96924949999999,1523.8,0.04012666666666667,0.0,,
2020/02/01-20:14:03:50,9,1.2,40.47395866666667,-104.96924949999999,1523.7,0.03292444444444445,0.0,,
2020/02/01-20:14:03:60,9,1.2,40.47395866666667,-104.96924949999999,1523.7,0.019034444444444444,0.0,,
2020/02/01-20:14:03:70,9,1.2,40.47395866666667,-104.96924949999999,1523.7,0.016976666666666668,0.0,,
2020/02/01-20:14:03:80,9,1.2,40.4739585,-104.96924966666666,1523.7,0.05813222222222223,0.0,,
2020/02/01-20:14:03:90,9,1.2,40.4739585,-104.96924949999999,1523.7,0.023664444444444446,0.0,,
2020/02/01-20:14:04:00,9,1.2,40.473958333333336,-104.96924966666666,1523.7,0.04938666666666667,0.0,,
2020/02/01-20:14:04:10,9,1.2,40.473958333333336,-104.96924966666666,1523.7,0.03601111111111112,0.0,,
2020/02/01-20:14:04:20,9,1.2,40.473958333333336,-104.96924966666666,1523.7,0.0051444444444444445,0.0,,
2020/02/01-20:14:04:30,9,1.2,40.473958333333336,-104.96924966666666,1523.7,0.02880888888888889,0.0,,
2020/02/01-20:14:04:40,9,1.2,40.47395816666666,-104.96924983333335,1523.7,0.023664444444444446,0.0,,
2020/02/01-20:14:04:50,9,1.2,40.47395816666666,-104.96924966666666,1523.7,0.02315,0.0,,
2020/02/01-20:14:04:60,9,1.2,40.47395816666666,-104.96924966666666,1523.6,0.02160666666666667,0.0,,
2020/02/01-20:14:04:70,9,1.2,40.47395816666666,-104.96924966666666,1523.6,0.016462222222222225,0.0,,
2020/02/01-20:14:04:80,9,1.2,40.47395816666666,-104.96924966666666,1523.6,0.04475666666666667,0.0,,
2020/02/01-20:14:04:90,9,1.2,40.47395816666666,-104.96924983333335,1523.6,0.03601111111111112,0.0,,
2020/02/01-20:14:05:00,9,1.2,40.473958,-104.96924983333335,1523.6,0.01852,0.0,,
2020/02/01-20:14:05:10,9,1.2,40.47395816666666,-104.96924983333335,1523.6,0.028294444444444445,0.0,,
2020/02/01-20:14:05:20,9,1.2,40.473958,-104.96924983333335,1523.6,0.01852,0.0,RP,
2020/02/01-20:14:05:30,9,1.2,40.473958,-104.96924983333335,1523.6,0.014404444444444445,0.0,,
2020/02/01-20:14:05:40,9,1.2,40.473958,-104.96924983333335,1523.6,0.014404444444444445,0.0,,
2020/02/01-20:14:05:50,9,1.2,40.473958,-104.96924983333335,1523.6,0.02675111111111111,0.0,,
2020/02/01-20:14:05:60,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.05041555555555556,0.0,,
2020/02/01-20:14:05:70,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.03189555555555556,0.0,,
2020/02/01-20:14:05:80,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.04012666666666667,0.0,,
2020/02/01-20:14:05:90,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.006687777777777778,0.0,,
2020/02/01-20:14:06:00,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.03035222222222222,0.0,,
2020/02/01-20:14:06:10,9,1.2,40.473958,-104.96924983333335,1523.6,0.07408,0.0,,
2020/02/01-20:14:06:20,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.024693333333333334,0.0,,
2020/02/01-20:14:06:30,9,1.2,40.47395783333333,-104.96924983333335,1523.6,0.011317777777777777,0.0,,
2020/02/01-20:14:06:40,9,1.2,40.47395783333333,-104.96925000000002,1523.6,0.016976666666666668,0.0,,
2020/02/01-20:14:06:50,9,1.2,40.47395766666667,-104.96925000000002,1523.6,0.016976666666666668,0.0,,
2020/02/01-20:14:06:60,9,1.2,40.47395766666667,-104.96925000000002,1523.6,0.00463,0.0,,
2020/02/01-20:14:06:70,9,1.2,40.47395766666667,-104.96925000000002,1523.6,0.02315,0.0,,
2020/02/01-20:14:06:80,9,1.2,40.4739575,-104.96925000000002,1523.6,0.03292444444444445,0.0,,
