GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2020/05/28-21:37:20:60,10,0.91,40.06104666666667,-105.211485,1588.9,4.989082222222223,272.17,,
2020/05/28-21:37:20:70,10,0.91,40.06104683333333,-105.21149050000001,1588.9,4.787934444444445,271.91,,
2020/05/28-21:37:20:80,10,0.91,40.06104716666667,-105.21149599999998,1588.9,4.572896666666667,272.06,,
2020/05/28-21:37:20:90,10,0.91,40.061047333333335,-105.21150100000001,1589.0,4.344483333333334,272.66,,
2020/05/28-21:37:21:00,10,0.91,40.0610475,-105.21150600000001,1588.9,4.258571111111111,272.41,,
2020/05/28-21:37:21:10,10,0.91,40.06104766666667,-105.21151066666668,1588.9,3.941158888888889,271.97,,
2020/05/28-21:37:21:20,10,0.91,40.0610475,-105.21151516666666,1589.0,3.8007155555555556,270.45,,
2020/05/28-21:37:21:30,10,0.91,40.06104766666667,-105.21151916666668,1589.0,3.4977077777777783,270.33,,
2020/05/28-21:37:21:40,10,0.91,40.06104783333333,-105.211523,1589.0,3.3063344444444445,270.67,,
2020/05/28-21:37:21:50,10,0.91,40.061048,-105.2115265,1589.0,3.0341933333333335,272.03,,
2020/05/28-21:37:21:60,10,0.91,40.061048,-105.21153000000001,1589.0,2.949824444444445,271.47,,
2020/05/28-21:37:21:70,10,0.91,40.06104833333333,-105.21153316666665,1589.0,2.655047777777778,271.95,,
2020/05/28-21:37:21:80,10,0.91,40.0610485,-105.21153600000001,1589.0,2.427148888888889,271.11,,
2020/05/28-21:37:21:90,10,0.91,40.06104833333333,-105.21153883333334,1589.0,2.3767333333333336,270.82,,
2020/05/28-21:37:22:00,10,0.91,40.0610485,-105.21154116666666,1589.0,2.052118888888889,270.57,,
2020/05/28-21:37:22:10,10,0.91,40.0610485,-105.21154333333334,1589.0,1.8473700000000002,271.26,,
2020/05/28-21:37:22:20,10,0.91,40.0610485,-105.21154533333332,1589.0,1.7058977777777777,269.24,,
2020/05/28-21:37:22:30,10,0.91,40.06104833333333,-105.21154683333334,1589.1,1.3848844444444446,269.53,,
2020/05/28-21:37:22:40,10,0.91,40.0610485,-105.21154833333334,1589.1,1.2516433333333334,272.88,,
2020/05/28-21:37:22:50,10,0.91,40.06104833333333,-105.2115495,1589.1,1.0597555555555556,270.61,,
2020/05/28-21:37:22:60,10,0.91,40.06104833333333,-105.2115505,1589.1,0.8488333333333333,273.67,,
2020/05/28-21:37:22:70,10,0.91,40.061048166666666,-105.21155150000001,1589.1,0.8550066666666667,266.92,,
2020/05/28-21:37:22:80,10,0.91,40.061048166666666,-105.211552,1589.1,0.43470555555555557,271.53,,
2020/05/28-21:37:22:90,10,0.91,40.061048166666666,-105.21155249999998,1589.1,0.4012666666666667,269.2,,
2020/05/28-21:37:23:00,10,0.91,40.061048166666666,-105.21155283333334,1589.1,0.2705977777777778,263.18,,
2020/05/28-21:37:23:10,10,0.91,40.0610485,-105.21155300000001,1589.0,0.08951333333333333,263.18,,
2020/05/28-21:37:23:20,10,0.91,40.0610485,-105.21155316666666,1589.0,0.028294444444444445,263.18,,
2020/05/28-21:37:23:30,10,0.91,40.06104866666667,-105.21155300000001,1589.0,0.11317777777777778,263.18,,
2020/05/28-21:37:23:40,10,0.91,40.06104883333333,-105.21155316666666,1589.0,0.02880888888888889,263.18,,
2020/05/28-21:37:23:50,10,0.91,40.061049000000004,-105.21155333333333,1589.0,0.027780000000000003,263.18,,
2020/05/28-21:37:23:60,10,0.91,40.061049000000004,-105.2115535,1589.0,0.06379111111111112,263.18,,
2020/05/28-21:37:23:70,10,0.91,40.06104916666666,-105.21155366666666,1589.0,0.07613777777777778,263.18,,
2020/05/28-21:37:23:80,10,0.91,40.06104916666666,-105.211554,1589.0,0.13941444444444445,264.06,,
2020/05/28-21:37:23:90,10,0.91,40.06104916666666,-105.21155449999999,1589.0,0.17594,260.54,,
2020/05/28-21:37:24:00,10,0.91,40.06104933333334,-105.21155483333332,1589.0,0.22018222222222222,264.03,,
2020/05/28-21:37:24:10,10,0.91,40.06104933333334,-105.21155533333334,1589.0,0.31329666666666667,269.95,,
2020/05/28-21:37:24:20,10,0.91,40.06104933333334,-105.21155583333332,1589.0,0.34982222222222226,275.17,,
2020/05/28-21:37:24:30,10,0.91,40.06104916666666,-105.21155633333335,1589.0,0.3976655555555556,275.07,,
2020/05/28-21:37:24:40,10,0.91,40.06104916666666,-105.21155716666665,1589.0,0.5535422222222223,267.76,,
2020/05/28-21:37:24:50,10,0.91,40.061049000000004,-105.211558,1588.9,0.6409977777777778,267.51,,
2020/05/28-21:37:24:60,10,0.91,40.061049000000004,-105.21155883333334,1588.9,0.695528888888889,274.09,,
2020/05/28-21:37:24:70,10,0.91,40.06104883333333,-105.21156,1589.0,0.9007922222222222,265.84,,
2020/05/28-21:37:24:80,10,0.91,40.06104883333333,-105.21156133333334,1588.9,0.9969933333333334,267.25,,
2020/05/28-21:37:24:90,10,0.91,40.06104883333333,-105.21156266666667,1588.9,1.0201433333333334,270.58,,
2020/05/28-21:37:25:00,10,0.91,40.06104866666667,-105.21156416666666,1588.9,1.2094588888888889,268.49,,
2020/05/28-21:37:25:10,10,0.91,40.0610485,-105.21156583333335,1588.9,1.3689366666666667,267.74,,
2020/05/28-21:37:25:20,10,0.91,40.0610485,-105.21156766666667,1588.9,1.436328888888889,267.74,,
2020/05/28-21:37:25:30,10,0.91,40.06104866666667,-105.21156950000001,1588.9,1.5582522222222224,271.21,,
2020/05/28-21:37:25:40,11,0.91,40.06104833333333,-105.21157166666666,1588.9,1.7367644444444446,265.08,,
2020/05/28-21:37:25:50,10,0.84,40.06104833333333,-105.21157383333333,1588.9,1.8010700000000002,266.82,,
2020/05/28-21:37:25:60,10,0.91,40.06104833333333,-105.211576,1588.9,1.7434522222222222,269.21,,
2020/05/28-21:37:25:70,10,0.91,40.061048,-105.2115785,1588.9,2.0737255555555554,265.33,,
2020/05/28-21:37:25:80,10,0.91,40.06104783333333,-105.211581,1588.9,2.092245555555556,265.16,,
2020/05/28-21:37:25:90,10,0.91,40.06104766666667,-105.21158333333332,1588.9,1.9656922222222224,265.18,,
2020/05/28-21:37:26:00,10,0.91,40.061047333333335,-105.21158583333333,1588.9,2.123626666666667,264.05,,
2020/05/28-21:37:26:10,10,0.91,40.06104716666667,-105.21158849999999,1588.9,2.175071111111111,263.6,,
2020/05/28-21:37:26:20,10,0.91,40.06104683333333,-105.21159083333332,1588.9,2.0999622222222225,261.65,,
2020/05/28-21:37:26:30,10,0.91,40.061046499999996,-105.21159366666667,1588.9,2.2887633333333333,261.48,,
2020/05/28-21:37:26:40,11,0.91,40.061046166666664,-105.2115965,1588.9,2.353583333333334,261.52,,
2020/05/28-21:37:26:50,10,0.84,40.06104566666667,-105.21159933333333,1588.9,2.4148022222222223,260.54,,
2020/05/28-21:37:26:60,11,0.91,40.061045166666666,-105.21160216666667,1588.9,2.5135755555555557,258.43,,
2020/05/28-21:37:26:70,11,0.84,40.06104466666667,-105.21160533333332,1588.9,2.64836,256.73,,
2020/05/28-21:37:26:80,11,0.84,40.061044,-105.2116085,1588.9,2.737358888888889,255.61,,
2020/05/28-21:37:26:90,11,0.84,40.06104333333334,-105.211612,1588.9,2.992008888888889,255.91,,
2020/05/28-21:37:27:00,11,0.84,40.0610425,-105.21161533333334,1588.9,2.980691111111111,252.68,,
2020/05/28-21:37:27:10,11,0.84,40.0610415,-105.21161883333335,1588.9,3.108787777777778,250.53,,
2020/05/28-21:37:27:20,11,0.84,40.0610405,-105.21162233333334,1588.8,3.1844111111111117,248.49,,
2020/05/28-21:37:27:30,11,0.84,40.0610395,-105.21162600000001,1588.9,3.254375555555556,248.43,,
2020/05/28-21:37:27:40,11,0.84,40.0610385,-105.21162966666667,1588.9,3.2934733333333335,248.8,,
2020/05/28-21:37:27:50,11,0.84,40.06103733333334,-105.21163316666667,1588.9,3.2945022222222224,246.19,,
2020/05/28-21:37:27:60,11,0.84,40.061035833333335,-105.21163700000001,1588.9,3.57899,243.96,,
2020/05/28-21:37:27:70,11,0.84,40.06103433333333,-105.21164083333333,1588.9,3.584648888888889,242.01,,
2020/05/28-21:37:27:80,11,0.84,40.061032833333336,-105.21164433333334,1588.9,3.493592222222223,239.82,,
2020/05/28-21:37:27:90,11,0.84,40.061031,-105.21164816666666,1588.8,3.7554444444444446,237.92,,
2020/05/28-21:37:28:00,11,0.84,40.061029,-105.21165166666667,1588.8,3.7446411111111115,234.12,,
2020/05/28-21:37:28:10,11,0.84,40.061026999999996,-105.21165500000001,1588.8,3.7539011111111114,231.82,,
2020/05/28-21:37:28:20,11,0.84,40.061025,-105.21165883333333,1588.8,3.974597777777778,232.19,,
2020/05/28-21:37:28:30,11,0.84,40.06102283333333,-105.21166233333334,1588.8,3.8501022222222225,230.53,,
2020/05/28-21:37:28:40,11,0.84,40.061020666666664,-105.211666,1588.8,4.036331111111111,230.27,,
2020/05/28-21:37:28:50,11,0.84,40.06101833333333,-105.21166966666667,1588.8,4.147451111111111,227.62,,
2020/05/28-21:37:28:60,11,0.84,40.06101566666667,-105.21167283333334,1588.8,4.162884444444445,223.84,,
2020/05/28-21:37:28:70,11,0.89,40.061013,-105.21167633333334,1588.8,4.234392222222223,222.36,,
2020/05/28-21:37:28:80,11,0.89,40.06101,-105.21167949999999,1588.8,4.3408822222222225,219.56,RP,
2020/05/28-21:37:28:90,11,0.89,40.06100716666666,-105.21168250000001,1588.7,4.316188888888889,217.86,,
2020/05/28-21:37:29:00,11,0.89,40.06100383333333,-105.21168549999999,1588.8,4.433996666666667,215.39,,
2020/05/28-21:37:29:10,11,0.89,40.06100083333333,-105.21168850000001,1588.7,4.452002222222222,215.14,,
2020/05/28-21:37:29:20,11,0.89,40.0609975,-105.21169149999999,1588.7,4.493157777777778,214.07,,
2020/05/28-21:37:29:30,11,0.89,40.060993833333335,-105.21169383333333,1588.7,4.601705555555556,209.29,,
2020/05/28-21:37:29:40,11,0.89,40.0609905,-105.21169649999999,1588.7,4.535342222222223,209.51,,
2020/05/28-21:37:29:50,11,0.89,40.0609865,-105.21169866666666,1588.7,4.760668888888889,204.76,,
2020/05/28-21:37:29:60,11,0.89,40.06098266666667,-105.21170066666667,1588.7,4.674242222222222,203.19,,
2020/05/28-21:37:29:70,11,0.89,40.060978999999996,-105.21170266666668,1588.7,4.605306666666667,202.39,,
2020/05/28-21:37:29:80,11,0.89,40.06097483333333,-105.21170433333333,1588.7,5.010174444444445,198.79,,
2020/05/28-21:37:29:90,11,0.89,40.060971,-105.21170616666669,1588.6,4.700993333333334,198.95,,
2020/05/28-21:37:30:00,11,0.89,40.06096683333333,-105.21170766666667,1588.6,4.9520422222222225,196.71,,
2020/05/28-21:37:30:10,11,0.89,40.06096266666667,-105.21170916666667,1588.7,4.887736666666667,195.85,,
2020/05/28-21:37:30:20,11,0.89,40.06095866666667,-105.21171033333333,1588.7,4.79668,193.41,,
2020/05/28-21:37:30:30,11,0.89,40.060954333333335,-105.21171133333334,1588.6,4.9458688888888895,191.63,,
2020/05/28-21:37:30:40,11,0.89,40.06094966666667,-105.21171199999999,1588.7,5.22727,188.3,,
2020/05/28-21:37:30:50,11,0.89,40.06094516666667,-105.21171316666666,1588.6,5.25968,189.82,,
2020/05/28-21:37:30:60,11,0.89,40.06094066666667,-105.211714,1588.6,5.22366888888889,189.52,,
2020/05/28-21:37:30:70,11,0.89,40.06093583333333,-105.211715,1588.6,5.56063,188.95,,
2020/05/28-21:37:30:80,11,0.89,40.060931,-105.21171566666665,1588.6,5.455168888888889,186.89,,
2020/05/28-21:37:30:90,11,0.89,40.06092616666667,-105.21171566666665,1588.6,5.479862222222223,183.48,,
2020/05/28-21:37:31:00,11,0.89,40.06092183333333,-105.2117165,1588.6,5.10226,186.1,,
2020/05/28-21:37:31:10,11,0.89,40.060917,-105.21171666666666,1588.6,5.286431111111112,183.17,,
2020/05/28-21:37:31:20,11,0.89,40.06091216666667,-105.21171700000001,1588.5,5.5097000000000005,183.52,,
2020/05/28-21:37:31:30,11,0.89,40.06090733333333,-105.2117175,1588.6,5.490665555555556,183.93,,
2020/05/28-21:37:31:40,11,0.89,40.0609025,-105.21171733333334,1588.6,5.44025,180.79,,
2020/05/28-21:37:31:50,11,0.89,40.06089733333333,-105.21171733333334,1588.6,5.635224444444445,180.8,,
2020/05/28-21:37:31:60,11,0.89,40.06089233333333,-105.21171733333334,1588.6,5.604357777777778,180.13,,
2020/05/28-21:37:31:70,11,0.89,40.06088716666667,-105.21171716666667,1588.7,5.7679511111111115,179.78,,
2020/05/28-21:37:31:80,11,0.89,40.06088183333333,-105.21171616666668,1588.7,5.905307777777778,176.69,,
2020/05/28-21:37:31:90,11,0.89,40.060876666666665,-105.2117165,1588.7,5.8338,178.58,,
2020/05/28-21:37:32:00,11,0.89,40.06087133333333,-105.21171666666666,1588.8,5.951093333333334,180.15,,
2020/05/28-21:37:32:10,11,0.89,40.060866000000004,-105.21171633333333,1588.7,6.049866666666667,179.5,,
2020/05/28-21:37:32:20,11,0.89,40.06086066666667,-105.2117165,1588.7,5.981960000000001,180.47,,
2020/05/28-21:37:32:30,11,0.89,40.06085533333333,-105.21171633333333,1588.7,6.0833055555555555,179.95,,
2020/05/28-21:37:32:40,11,0.89,40.06084966666666,-105.21171633333333,1588.8,6.22374888888889,180.26,,
2020/05/28-21:37:32:50,11,0.89,40.06084433333333,-105.21171666666666,1588.7,6.0833055555555555,181.02,,
2020/05/28-21:37:32:60,11,0.89,40.06083866666667,-105.21171666666666,1588.7,6.279823333333334,181.2,,
2020/05/28-21:37:32:70,11,0.89,40.060833,-105.21171666666666,1588.7,6.292684444444444,180.33,,
2020/05/28-21:37:32:80,11,0.89,40.060827333333336,-105.21171666666666,1588.7,6.402261111111112,180.13,,
2020/05/28-21:37:32:90,11,0.89,40.06082166666667,-105.21171666666666,1588.7,6.346186666666667,180.32,,
