GPS Date & Time,# of Sats,HDOP,Latitude,Longitude,Altitude(m),Speed(m/s),Heading(Deg),Marker,Value
2020/04/03-16:09:35:80,8,1.34,40.473927,-104.96926316666668,1526.3,0.03858333333333334,0.0,,
2020/04/03-16:09:35:90,8,1.34,40.473927,-104.96926283333332,1526.3,0.03961222222222222,0.0,,
2020/04/03-16:09:36:00,8,1.34,40.473927,-104.96926316666668,1526.3,0.044242222222222224,0.0,,
2020/04/03-16:09:36:10,8,1.34,40.473927,-104.96926299999998,1526.3,0.022635555555555555,0.0,,
2020/04/03-16:09:36:20,8,1.34,40.473927,-104.96926283333332,1526.3,0.04218444444444445,0.0,,
2020/04/03-16:09:36:30,8,1.34,40.47392683333333,-104.96926283333332,1526.3,0.034467777777777785,0.0,,
2020/04/03-16:09:36:40,7,1.34,40.473927,-104.96926316666668,1526.3,0.05041555555555556,0.0,,
2020/04/03-16:09:36:50,7,1.34,40.473927,-104.96926299999998,1526.3,0.06636333333333334,0.0,,
2020/04/03-16:09:36:60,7,1.34,40.473927,-104.96926299999998,1526.3,0.021092222222222224,0.0,,
2020/04/03-16:09:36:70,7,1.34,40.47392683333333,-104.96926316666668,1526.3,0.06533444444444444,0.0,,
2020/04/03-16:09:36:80,7,1.34,40.473927,-104.96926299999998,1526.3,0.01852,0.0,,
2020/04/03-16:09:36:90,7,1.34,40.47392683333333,-104.96926266666667,1526.3,0.05401666666666667,0.0,,
2020/04/03-16:09:37:00,7,1.34,40.47392683333333,-104.9692625,1526.3,0.00926,0.0,,
2020/04/03-16:09:37:10,7,1.34,40.47392683333333,-104.9692625,1526.3,0.06327666666666668,0.0,,
2020/04/03-16:09:37:20,7,1.34,40.473926666666664,-104.96926233333333,1526.4,0.04732888888888889,0.0,,
2020/04/03-16:09:37:30,7,1.34,40.473926666666664,-104.96926216666667,1526.4,0.022121111111111112,0.0,,
2020/04/03-16:09:37:40,7,1.34,40.473926666666664,-104.96926200000001,1526.4,0.03241,0.0,,
2020/04/03-16:09:37:50,7,1.34,40.4739265,-104.96926200000001,1526.4,0.033953333333333335,0.0,,
2020/04/03-16:09:37:60,7,1.34,40.4739265,-104.96926216666667,1526.4,0.08385444444444445,0.0,,
2020/04/03-16:09:37:70,7,1.34,40.4739265,-104.96926183333335,1526.5,0.044242222222222224,0.0,,
2020/04/03-16:09:37:80,7,1.34,40.47392633333333,-104.96926133333334,1526.5,0.08694111111111112,0.0,,
2020/04/03-16:09:37:90,7,1.34,40.473926166666665,-104.96926133333334,1526.5,0.055045555555555556,0.0,,
2020/04/03-16:09:38:00,7,1.34,40.473926166666665,-104.96926116666667,1526.6,0.03601111111111112,0.0,,
2020/04/03-16:09:38:10,7,1.34,40.473926166666665,-104.969261,1526.7,0.024693333333333334,0.0,,
2020/04/03-16:09:38:20,7,1.34,40.473926166666665,-104.96926066666668,1526.7,0.04321333333333334,0.0,,
2020/04/03-16:09:38:30,7,1.34,40.473926,-104.96926083333334,1526.7,0.007716666666666667,0.0,,
2020/04/03-16:09:38:40,7,1.34,40.473926166666665,-104.96926083333334,1526.8,0.08797,0.0,,
2020/04/03-16:09:38:50,7,1.34,40.473926,-104.96926049999999,1526.8,0.030866666666666667,0.0,,
2020/04/03-16:09:38:60,7,1.34,40.473926,-104.96926066666668,1526.8,0.011317777777777777,0.0,,
2020/04/03-16:09:38:70,7,1.34,40.47392583333333,-104.96926066666668,1526.8,0.05144444444444445,0.0,,
2020/04/03-16:09:38:80,7,1.34,40.47392583333333,-104.96926083333334,1526.8,0.0926,0.0,,
2020/04/03-16:09:38:90,7,1.34,40.47392583333333,-104.96926083333334,1526.8,0.02160666666666667,0.0,,
2020/04/03-16:09:39:00,7,1.34,40.473925666666666,-104.96926066666668,1526.9,0.03035222222222222,0.0,,
2020/04/03-16:09:39:10,7,1.34,40.473925666666666,-104.96926083333334,1526.9,0.05710333333333334,0.0,,
2020/04/03-16:09:39:20,7,1.34,40.473925666666666,-104.969261,1526.9,0.07819555555555556,0.0,,
2020/04/03-16:09:39:30,7,1.34,40.47392583333333,-104.969261,1526.9,0.07716666666666668,0.0,,
2020/04/03-16:09:39:40,7,1.34,40.473925666666666,-104.96926083333334,1526.9,0.0658488888888889,0.0,,
2020/04/03-16:09:39:50,7,1.34,40.4739255,-104.96926083333334,1526.9,0.06790666666666667,0.0,,
2020/04/03-16:09:39:60,7,1.34,40.4739255,-104.96926116666667,1526.9,0.05761777777777778,0.0,,
2020/04/03-16:09:39:70,7,1.34,40.473925666666666,-104.96926133333334,1526.9,0.06430555555555556,0.0,,
2020/04/03-16:09:39:80,7,1.34,40.4739255,-104.96926133333334,1526.9,0.040641111111111114,0.0,,
2020/04/03-16:09:39:90,7,1.34,40.473925333333334,-104.96926116666667,1526.9,0.02880888888888889,0.0,,
2020/04/03-16:09:40:00,7,1.34,40.4739255,-104.969261,1527.0,0.03704,0.0,,
2020/04/03-16:09:40:10,7,1.34,40.473925333333334,-104.96926083333334,1527.0,0.06687777777777779,0.0,,
2020/04/03-16:09:40:20,7,1.34,40.473925333333334,-104.96926066666668,1527.0,0.06019000000000001,0.0,,
2020/04/03-16:09:40:30,7,1.34,40.47392516666666,-104.96926033333332,1527.1,0.09620111111111111,0.0,,
2020/04/03-16:09:40:40,7,1.34,40.473925333333334,-104.96926016666666,1527.1,0.037554444444444446,0.0,,
2020/04/03-16:09:40:50,7,1.34,40.473925333333334,-104.96926,1527.1,0.040641111111111114,0.0,,
2020/04/03-16:09:40:60,7,1.34,40.473925333333334,-104.96926016666666,1527.1,0.036525555555555554,0.0,,
2020/04/03-16:09:40:70,7,1.34,40.4739255,-104.96926016666666,1527.1,0.013890000000000001,0.0,,
2020/04/03-16:09:40:80,7,1.34,40.4739255,-104.96926033333332,1527.1,0.051958888888888895,0.0,,
2020/04/03-16:09:40:90,7,1.34,40.4739255,-104.96926016666666,1527.1,0.037554444444444446,0.0,,
2020/04/03-16:09:41:00,7,1.34,40.4739255,-104.96926,1527.1,0.01852,0.0,,
2020/04/03-16:09:41:10,7,1.34,40.473925333333334,-104.96926016666666,1527.1,0.04527111111111111,0.0,,
2020/04/03-16:09:41:20,7,1.34,40.4739255,-104.96926049999999,1527.0,0.1121488888888889,0.0,,
2020/04/03-16:09:41:30,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.11112000000000001,0.0,,
2020/04/03-16:09:41:40,7,1.34,40.4739255,-104.96926066666668,1527.0,0.09054222222222222,0.0,,
2020/04/03-16:09:41:50,7,1.34,40.473925333333334,-104.96926066666668,1527.0,0.05350222222222222,0.0,,
2020/04/03-16:09:41:60,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.03498222222222223,0.0,,
2020/04/03-16:09:41:70,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.059161111111111116,0.0,,
2020/04/03-16:09:41:80,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.03704,0.0,,
2020/04/03-16:09:41:90,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.06019000000000001,0.0,,
2020/04/03-16:09:42:00,7,1.34,40.47392516666666,-104.96926049999999,1527.0,0.014918888888888891,0.0,,
2020/04/03-16:09:42:10,7,1.34,40.473925333333334,-104.96926049999999,1527.0,0.027265555555555557,0.0,,
2020/04/03-16:09:42:20,7,1.34,40.47392516666666,-104.96926066666668,1527.0,0.019034444444444444,0.0,,
2020/04/03-16:09:42:30,7,1.34,40.47392516666666,-104.96926049999999,1527.0,0.011317777777777777,0.0,,
2020/04/03-16:09:42:40,7,1.34,40.473925333333334,-104.96926066666668,1527.0,0.10751888888888889,0.0,,
2020/04/03-16:09:42:50,7,1.34,40.473925333333334,-104.96926033333332,1527.1,0.007716666666666667,0.0,,
2020/04/03-16:09:42:60,7,1.34,40.47392516666666,-104.96926033333332,1527.1,0.047843333333333335,0.0,,
2020/04/03-16:09:42:70,7,1.34,40.47392516666666,-104.96926016666666,1527.1,0.054531111111111114,0.0,,
2020/04/03-16:09:42:80,7,1.34,40.47392516666666,-104.96926016666666,1527.1,0.01954888888888889,0.0,,
2020/04/03-16:09:42:90,7,1.34,40.473925333333334,-104.96926016666666,1527.2,0.022121111111111112,0.0,,
2020/04/03-16:09:43:00,7,1.34,40.473925333333334,-104.96926016666666,1527.2,0.034467777777777785,0.0,,
2020/04/03-16:09:43:10,7,1.34,40.473925333333334,-104.96926,1527.2,0.030866666666666667,0.0,,
2020/04/03-16:09:43:20,7,1.34,40.473925333333334,-104.96926,1527.2,0.029323333333333337,0.0,,
2020/04/03-16:09:43:30,7,1.34,40.473925333333334,-104.96925966666667,1527.3,0.03138111111111111,0.0,,
2020/04/03-16:09:43:30,7,1.34,40.47392516666666,-104.96925916666666,1527.3,0.08745555555555556,0.0,App Ended,
